FIELD_NAME,DESCRIPTION,DATA_TYPE,FIELD_SIZE,MASKED_FIELD,AGE_FIELD,SERVICE_FIELD,COMPENSATION_FIELD,CASH_BALANCE_FIELD,SS_PIA_FIELD,DISABILITY_FIELD,RESIDUAL_FIELD,MIL_FIELD,BENEFIT_FIELD,SUPPLEMENT_FIELD,FSSB_FIELD,OFFSET_FIELD,QPSA_FIELD,QDRO_FIELD,LUMP_SUM_DEATH_BENEFIT_FIELD,FORM_FIELD,LUMP_SUM_FIELD,ASSET_ALLOCATION_FIELD,LOAD_FIELD,LIABILITY_FIELD,GUARANTEED_BENEFIT_FIELD,PC1_FIELD,PC2_FIELD,PC3_FIELD,PC4_FIELD,PC5_FIELD,PC6_FIELD,EXCESS_ASSET_FIELD,DOPT_FIELD,XRD_FIELD,BPD_FIELD,NRD_FIELD,EURD_FIELD,ERD_FIELD,DOR_FIELD,RBD_FIELD,RETRO_FIELD,GENESIS_DATA,DATA_VALIDATION_FIELD,VALUATION_LOAD_FIELD,IPVFB_FIELD,CCS_FIELD,BSRS/BET_FIELD,BULK_RECALC_FIELD,OFA_FIELD,PLAN_ADMNISTRATOR_FIELD,SYSTEM_GENERATED_FIELD,BCV_LEO_FIELD,INPUT_FIELD,CALCULATED_FIELD,USER_DEFINED_FIELD,ATPBGC ADDIN FUNCTION
FORM_DESC,"Form of Annuity Description for Primary Level Life XRD Valuation Benefit (SLA, ## YRS CER, ## C&C, ## YRS TMP, J&###%S, etc) ",TEXT,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BL,"Benefit Level for XRA Purposes (HIGH, MED, LOW, IMM, or NA)",TEXT,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MANDC,Mandatory Contributions WITHOUT Interest at DOPT,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MANDCWI,Mandatory Contributions With Interest at DOPT,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
ACOMP,cover,NUMBER,DOUBLE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CUCOMP,"Current Monthly Compensation - Salary, Earnings, etc.",NUMBER,DOUBLE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PSAL,Annual Salary Used for PIA Estimate Calculations,NUMBER,DOUBLE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IACT,"Indicator of correct Social Security Act (SSA) (Input for AME, BAPPVRA and PIASSNRA add-in functions. Valid values are A to L - A is for act in effect at DOTE)",TEXT,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IOASDI,"Social Security Benefit Type Indicator (Input for AME, BAPPVRA and PIASSNRA add-in functions. A = Old Age; B = Widow(er)'s; C = Disability) ",TEXT,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VRAYRS,"Age (in years) at which the Social Security Offset is Calculated (Input for AME, BAPPVRA and PIASSNRA add-in functions) ",NUMBER,INTEGER,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VRAMOS,"Age (in months) at which the Social Security Offset is Calculated (Input for AME, BAPPVRA and PIASSNRA add-in functions) ",NUMBER,INTEGER,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VRAORAA,"Attained Age Indicator (Input for AME, BAPPVRA and PIASSNRA add-in functions. Valid values are A and B) ",TEXT,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AME,Average Monthly Earnings-Indexed or Un-indexed as defined by SSA (Result generated by AME add-in function). Field also used in non-SSO plans to hold Average Monthly Earnings as defined in the plan,NUMBER,DOUBLE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BAPPVRA,Calculated Benefit Payable by Social Security (Result generated by BAPPVRA add-in function).,NUMBER,DOUBLE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PIASSNRA,Calculated Primary Insurance Amount (Result generated by PIASSNRA add-in function). ,NUMBER,DOUBLE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PIA,Primary Insurance Amount (from Plan Administrator),NUMBER,DOUBLE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CSPA,Plan Administrator's Credited (Benefit) Service at DOTE,NUMBER,DOUBLE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
VSPA,Plan Administrator's Vesting Service at DOTE,NUMBER,DOUBLE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ESPA,Plan Administrator's Plan Eligibility Service at DOTE,NUMBER,DOUBLE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
TSERV,Total Years of Service at DOTE,NUMBER,DOUBLE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PSERV,Past Years of Service at DOTE,NUMBER,DOUBLE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
FSERV,Future Years of Service at DOTE,NUMBER,DOUBLE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CS,Years of Credited (Benefit) Service at DOTE,NUMBER,DOUBLE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
ES,Years of Eligibility Service at DOTE,NUMBER,DOUBLE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VS,Years of Vesting Service at DOTE,NUMBER,DOUBLE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
VP,"Participant's Vesting Percent at DOTE (Enter as fraction, e.g. 1 not 100) (Calculate according to plan provisions. This may be 0% even if participant gets bftbenefit in Priority Category (PC) 2 or PC6.) ",NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
YOP,Years of Participation at DOTE,NUMBER,DOUBLE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BR,Benefit Rate at DOTE,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AMB,Accrued Monthly Benefit at DOTE,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VB,Vested Monthly Benefit in the Normal Single Form (NSF) at NRA at DOTE (before PBGC Limitations) ,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VBNF,Vested Monthly Benefit in the Automatic Form (unless valid pre-DOPT election) at NRA at DOTE (before PBGC Limitations) ,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MAXLIM_DOPT,"PBGC Maximum Insurance Limitation  (MIL) Dollar Amount Payable at Age 65 as a Straight Life Annuity based on DOPT, or BPD if applicable;  MIL Dollar Limitation or Salary Limitation, whichever is smaller ",NUMBER,DOUBLE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MAXLIM_XRD,"PBGC Maximum Insurance Limitation  Guaranteed Benefit (MGB) of  at XRD, DOPT, or BPD, whichever is applicable ( Benefit After Adjustment for Benefit Form and Starting Date  Age)",NUMBER,DOUBLE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
POPLIM,"XRD/DOR Benefit Limit (XRD/DOR Benefit Limiting Value. Example: Often Accrued at Normal Limits J&S Popup when supplement is paying) 
If the participant retired after DOPT with a J&S Popup, POPLIM should be populated with the DOR benefit limit and otherwise the XRD benefit limit.",NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BFCF_XRD,XRD Benefit Form Conversion Factor,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BFCF_XRD_MAXLIM,PBGC XRD Benefit Form Conversion Factor for MGB calculations,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ME_ERD,Number of Months Early at BDERDLEV (PBGC earliest commencement date at BD issuance),NUMBER,INTEGER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ERF_ERD,Early Retirement Factor at BDERDLEV (PBGC earliest commencement date at BD issuance),NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ME_XRD,Number of Months Early at XRD,NUMBER,INTEGER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ERF_XRD,Early Retirement Factor at XRD,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ME_XRD_MAXLIM,Number of Complete Months Early at XRD for MGB Calculation,NUMBER,INTEGER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ERF_XRD_MAXLIM,Early Retirement Factor at XRD for MGB Calculation,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ML_XRD,Number of Months Late at XRD,NUMBER,INTEGER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LRF_XRD,Late Retirement Factor at XRD,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ML_XRD_MAXLIM,Number of Months Late at XRD for MGB Calculation,NUMBER,INTEGER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LRF_XRD_MAXLIM,Late Retirement Factor at XRD for MGB Calculation,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
JSPOPUP,"Termination J&S Popup Benefit at XRD (this is the amount that the benefit pops up not the amount it pops up to)
If the participant retired after DOPT with a J&S Popup, JSPOPUP should be populated with the DOR popup amount and otherwise the XRD popup amount.",NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
COLA,COLA Indicator (000=No COLA) (No longer used) ,TEXT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PVF_LEV,"PBGC Present Value Factor for XRD_MB_TERM (For pre November, 1993 valuations, see Federal Register September 28, 1993)
Because we started using a different basis for annuity and lump sum present value factors in November, 1993, this field is generally no longer used. ",NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PVF_LEV_LS,PBGC Present Value Factor using Lump Sum Assumptions for Primary Level Life XRD Beenfit,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PVF_LEV_ANN,PBGC Present Value Factor using Annuity Assumptions for Primary Level Life XRD Benefit ,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PVFJSPOP,PBGC Present Value Factor using Annuity Assumptions for XRD JSPOPUP benefit,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PVPBC,Present Value of Plan Benefit Commitments (for SEPPAA Plans - this field is not used for current valuation work),NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PVPBL_LS_RATES,"Present Value of Plan Benefit Liabilities (through PC6, rounded) using lump sum assumptions",NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PVPBL_ANN_RATES,"Present Value of Plan Benefit Liabilities (through PC6, rounded) using annuity assumptions",NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PVRETEEC,Present Value of Elected Return of Employee Contributions (LS_TERM minus PVRETEEC must equal the residual lump sum value which is the lump sum value of the employer provided benefit),NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
AUX_DIS_BEN,Termination Monthly Disability Benefit Payable Prior to Aux_Dis_Change_DATE [= $0 if Benefit Amount cannot change under plan provisions] ,NUMBER,DOUBLE,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AUX_DIS_CHANGE_DATE,"Date on Which Participant Starts Receiving Non-Disability Benefit, usually same as NRD",DATE/TIME,SHORT DATE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
QPSA_COVG_MONTHS,Number of months of Qualified Pre-retirement Survivor Annuity (QPSA) coverage prior to DOPT,NUMBER,INTEGER,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
QPSAF,Factor for pre-DOPT QPSA charge.,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ACC_QPSA_CHGS,Accumulated pre-DOPT QPSA charges (for example QPSA_Covg_Months * QPSAF) ,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PA_QPSAF,Plan administrator's QPSA factor.,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
QPSA_PVF,PBGC Present Value Factor for the QPSA,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
XRD_MB_QPSA_TERM,"QPSA XRD Termination Monthly Benefit - only needs to be populated for deferred records that are being valued as married.
For participant records for which the participant died after DOPT and the lump sum value is greater than $5,000 and there is actual surviving spouse data available and the surviving spouse is still deferred the amount in this field gets populated into the XRD_MB_TERM field of the beneficiary record created by Data Validation which is then loaded to Genesis.",NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ANNUITY_STATUS_VAL,"According to the valuation classification, is participant an annuity (A) or lump sum (L) status Participant? (this is only used for cases with DOPT's on or after 1/01/1993 and before 05/01/2000)",TEXT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ANNUITY_STATUS_PAY,"For payment purposes, is participant an annuity (A) or lump sum (L) status participant?",TEXT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RETRO_EURD_IND,"Indicator to specify if participant is eligible for early unreduced benefits prior to NRA. 0 = No eligibility for unreduced benefits before NRA, 1 = A plan-defined early unreduced benefit is available, 2 = No plan-defined early unreduced benefits are available, but the participant may effectively be able to receive unreduced benefits prior to NRA due to phase-in, 3 = No plan-defined early unreduced benefits are available, but the participant may effectively be able to receive unreduced benefits prior to NRA because his funded PC3 benefit is larger than his guaranteed benefit. 4 = There is both a plan-defined early unreduced benefit and a possibility of receiving an unreduced early benefit due to phase-in or a PC3 allocation. (Add codes as necessary)",TEXT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ONE_YEAR_BIS_IND,Did the participant incur a one year break in service in the last plan year prior to DOPT (Y/N)?,TEXT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DEEMED_CASHED,Was the participant deemed to be cashed out prior to DOPT (Y/N)?,TEXT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PC2_LEVEL_MB,Primary Level Life XRD PC2 monthly benefit ,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PC3_LEVEL_MB,Primary Level Life XRD PC3 monthly benefit ,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PC4_LEVEL_MB,Primary Level Life XRD PC4 monthly benefit ,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PC4A_LEVEL_MB,"Primary Level Life XRD PC4B monthly benefit (for substantial owners, majority owners, or benefits reduced by PBGC’s Aggregate Maximum limitation) ",NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PC4B_LEVEL_MB,"Primary Level Life XRD PC4B monthly benefit (for substantial owners, majority owners, or benefits reduced by PBGC’s Aggregate Maximum limitation) ",NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PC5_LEVEL_MB,Total Primary Level Life XRD PC5 monthly benefit,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PC6_LEVEL_MB,Primary Level Life XRD PC6 monthly benefit ,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XRD_MB_TITLE_IV,Primary Level Life XRD Title IV monthly benefit ,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
XRD_MB_4022C,Primary Level Life XRD 4022(c) monthly benefit ,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
XRD_MB_TERM,Primary Level Life XRD Termination monthly benefit ,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0
